datetime,direction,offset,volume,price,pnl,atrValue,atrMa,rsiValue,iswave,intraTradeHigh,intraTradeLow,stop 
2019-10-15 10:45:00,多,开,1,5534.0,0,11.0,5.428571428571429,68.0729874923176,False,5534.0,5530.0,0 
2019-10-15 21:25:00,空,开,1,5533.0,0,6.0,5.214285714285714,15.987595435495432,False,5537.0,5531.0,0
2019-10-15 22:30:00,,平,-1,5545.0,-12.0,3.0,4.285714285714286,73.70754597802811,False,5537.0,5528.0,5544.584
2019-10-15 23:05:00,多,开,1,5547.0,0,4.0,3.142857142857143,67.58779522232415,False,5551.0,5547.0,5544.584
2019-10-16 09:10:00,,平,1,5533.0,-14.0,6.0,3.642857142857143,14.94615837646665,False,5551.0,5547.0,5534.347
2019-10-16 09:20:00,空,开,1,5536.0,0,4.0,3.642857142857143,32.87751272619123,False,5538.0,5536.0,5534.347
2019-10-16 11:10:00,,平,-1,5540.0,-4.0,5.0,4.571428571428571,67.65171645691377,True,5538.0,5523.0,5539.5689999999995
