2019-07-08 21:15:09,1932.0,19316.493788091888,34128,914004.0,910970.0,0,21:16:32
2019-07-08 21:15:09,1932.0,19316.493788091888,34128,914004.0,910970.0,0,21:16:33
2019-07-08 21:15:11,1932.0,19316.493788091888,34128,914004.0,910970.0,500,21:16:34
2019-07-08 21:15:11,1933.0,19316.496162184332,34134,914010.0,910970.0,0,21:16:35
2019-07-08 21:15:13,1933.0,19316.496162184332,34134,914010.0,910970.0,500,21:16:36
2019-07-08 21:15:13,1933.0,19316.496162184332,34134,914010.0,910970.0,0,21:16:37
2019-07-08 21:15:15,1933.0,19316.496162184332,34134,914010.0,910970.0,0,21:16:39
2019-07-08 21:15:17,1932.0,19316.496367471293,34136,914010.0,910970.0,0,21:16:41
2019-07-08 21:15:18,1932.0,19316.496367471293,34136,914010.0,910970.0,500,21:16:41
2019-07-08 21:15:19,1932.0,19316.496367471293,34136,914010.0,910970.0,500,21:16:42
2019-07-08 21:15:22,1933.0,19316.4971585916,34138,914010.0,910970.0,0,21:16:45
2019-07-08 21:15:22,1933.0,19316.4971585916,34138,914010.0,910970.0,500,21:16:45
2019-07-08 21:15:22,1933.0,19316.4971585916,34138,914010.0,910970.0,0,21:16:46
2019-07-08 21:15:23,1933.0,19316.4971585916,34138,914010.0,910970.0,500,21:16:46
2019-07-08 21:15:23,1933.0,19316.4971585916,34138,914010.0,910970.0,0,21:16:47
2019-07-08 21:15:24,1933.0,19316.4971585916,34138,914010.0,910970.0,500,21:16:47
2019-07-08 21:15:24,1933.0,19316.4971585916,34138,914010.0,910970.0,0,21:16:48
2019-07-08 21:15:25,1932.0,19316.497363796134,34140,914010.0,910970.0,0,21:16:49
2019-07-08 21:15:27,1932.0,19316.497363796134,34140,914010.0,910970.0,0,21:16:50
2019-07-08 21:15:27,1933.0,19316.49815476539,34142,914012.0,910970.0,500,21:16:50
2019-07-08 21:15:28,1933.0,19316.498945641986,34144,914012.0,910970.0,500,21:16:51
2019-07-08 21:15:28,1933.0,19316.498945641986,34144,914012.0,910970.0,0,21:16:52
2019-07-08 21:15:29,1932.0,19316.499150705793,34146,914012.0,910970.0,500,21:16:52
2019-07-08 21:15:29,1933.0,19316.499941431415,34148,914014.0,910970.0,0,21:16:53
2019-07-08 21:15:31,1933.0,19316.499941431415,34148,914014.0,910970.0,0,21:16:55
