date,time,open,high,low,close,volume
2019-07-17,21:00:00,1927.0,1928.0,1926.0,1927.0,8086
2019-07-17,21:01:00,1927.0,1927.0,1926.0,1926.0,12686
2019-07-17,21:02:00,1926.0,1927.0,1925.0,1926.0,15692
2019-07-17,21:03:00,1926.0,1927.0,1925.0,1927.0,17812
2019-07-17,21:04:00,1926.0,1927.0,1926.0,1927.0,18066
2019-07-17,21:05:00,1927.0,1927.0,1925.0,1926.0,19388
2019-07-17,21:06:00,1926.0,1926.0,1925.0,1925.0,19606
2019-07-17,21:07:00,1926.0,1926.0,1924.0,1924.0,29150
2019-07-17,21:08:00,1924.0,1926.0,1924.0,1926.0,31456
2019-07-17,21:09:00,1926.0,1926.0,1925.0,1926.0,32058
2019-07-17,21:10:00,1926.0,1927.0,1925.0,1926.0,35076
2019-07-17,21:11:00,1926.0,1927.0,1926.0,1927.0,36188
2019-07-17,21:12:00,1927.0,1927.0,1926.0,1927.0,39818
2019-07-17,21:13:00,1928.0,1928.0,1926.0,1927.0,43524
2019-07-17,21:14:00,1927.0,1927.0,1926.0,1927.0,44150
2019-07-17,21:15:00,1927.0,1927.0,1926.0,1926.0,44822
2019-07-17,21:16:00,1926.0,1927.0,1926.0,1927.0,45186
2019-07-17,21:17:00,1927.0,1927.0,1926.0,1927.0,45368
2019-07-17,21:18:00,1926.0,1928.0,1926.0,1927.0,46842
2019-07-17,21:19:00,1927.0,1928.0,1927.0,1928.0,47352
2019-07-17,21:20:00,1928.0,1928.0,1927.0,1928.0,47448
2019-07-17,21:21:00,1927.0,1928.0,1927.0,1928.0,48518
2019-07-17,21:22:00,1928.0,1928.0,1927.0,1928.0,49172
2019-07-17,21:23:00,1928.0,1928.0,1927.0,1928.0,49218
2019-07-17,21:24:00,1928.0,1928.0,1927.0,1928.0,49800
2019-07-17,21:25:00,1928.0,1928.0,1926.0,1927.0,54706
2019-07-17,21:26:00,1927.0,1928.0,1927.0,1928.0,56714
2019-07-17,21:27:00,1928.0,1928.0,1927.0,1928.0,56838
2019-07-17,21:28:00,1927.0,1928.0,1927.0,1928.0,59642
2019-07-17,21:29:00,1928.0,1928.0,1927.0,1928.0,59838
2019-07-17,21:30:00,1928.0,1928.0,1927.0,1928.0,60764
2019-07-17,21:31:00,1927.0,1928.0,1927.0,1927.0,61666
2019-07-17,21:32:00,1927.0,1927.0,1926.0,1927.0,61728
2019-07-17,21:33:00,1927.0,1927.0,1925.0,1926.0,64196
2019-07-17,21:34:00,1926.0,1926.0,1925.0,1926.0,64516
2019-07-17,21:35:00,1926.0,1927.0,1925.0,1926.0,66180
2019-07-17,21:36:00,1927.0,1927.0,1926.0,1927.0,66346
2019-07-17,21:37:00,1927.0,1927.0,1926.0,1926.0,66556
2019-07-17,21:38:00,1926.0,1927.0,1926.0,1927.0,66830
2019-07-17,21:39:00,1927.0,1927.0,1926.0,1927.0,66886
2019-07-17,21:40:00,1927.0,1927.0,1926.0,1927.0,66996
2019-07-17,21:41:00,1926.0,1927.0,1926.0,1926.0,67050
2019-07-17,21:42:00,1927.0,1927.0,1926.0,1926.0,67220
2019-07-17,21:43:00,1926.0,1926.0,1925.0,1926.0,68658
2019-07-17,21:44:00,1926.0,1927.0,1926.0,1926.0,69492
2019-07-17,21:45:00,1926.0,1926.0,1925.0,1925.0,69560
2019-07-17,21:46:00,1925.0,1926.0,1925.0,1925.0,69652
2019-07-17,21:47:00,1925.0,1926.0,1925.0,1926.0,69698
2019-07-17,21:48:00,1926.0,1926.0,1925.0,1926.0,69786
2019-07-17,21:49:00,1926.0,1926.0,1925.0,1926.0,69846
2019-07-17,21:50:00,1926.0,1926.0,1925.0,1925.0,69880
2019-07-17,21:51:00,1925.0,1926.0,1925.0,1926.0,69920
2019-07-17,21:52:00,1926.0,1926.0,1925.0,1926.0,69990
2019-07-17,21:53:00,1925.0,1926.0,1925.0,1925.0,71374
2019-07-17,21:54:00,1926.0,1926.0,1925.0,1925.0,71540
2019-07-17,21:55:00,1925.0,1926.0,1925.0,1925.0,71594
2019-07-17,21:56:00,1925.0,1926.0,1925.0,1926.0,71610
2019-07-17,21:57:00,1926.0,1926.0,1925.0,1926.0,71766
2019-07-17,21:58:00,1925.0,1926.0,1925.0,1926.0,71850
2019-07-17,21:59:00,1926.0,1926.0,1925.0,1925.0,72134
2019-07-17,22:00:00,1925.0,1926.0,1925.0,1925.0,72290
2019-07-17,22:01:00,1925.0,1926.0,1925.0,1926.0,72416
2019-07-17,22:02:00,1926.0,1926.0,1925.0,1926.0,72454
2019-07-17,22:03:00,1926.0,1926.0,1925.0,1926.0,72524
2019-07-17,22:04:00,1926.0,1926.0,1926.0,1926.0,72534
2019-07-17,22:05:00,1926.0,1926.0,1925.0,1925.0,72870
