rsiLength,trailingPercent,victoryPercent,totalReturn,maxDdPercent,totalTradeCount,sharpeRatio
5,0.6,0.2,0.2456204199999812,-5.654818687240152,384,0.08213216568372018
5,0.6,0.3,2.3218076800000764,-4.298092888758344,382,0.5802374827685582
5,0.7,0.2,4.839068469999885,-3.6692303102317725,332,1.177713062808072
5,0.7,0.3,4.975374099999996,-3.6568632761634716,334,1.1627574793507442
5,0.8,0.2,4.518308279999861,-2.649919681891466,304,1.0865407620784155
5,0.8,0.3,5.070671939999993,-2.7301402467634444,300,1.1780814325926898
