date,time,open,high,low,close,volume
2019-08-14,21:00:00,5541.0,5547.0,5541.0,5547.0,0
2019-08-14,21:01:00,5540.0,5545.0,5540.0,5545.0,0
2019-08-14,21:04:00,5545.0,5550.0,5545.0,5548.0,0
2019-08-14,21:06:00,5545.0,5545.0,5537.0,5537.0,0
2019-08-14,21:07:00,5535.0,5541.0,5535.0,5541.0,0
2019-08-14,21:08:00,5539.0,5539.0,5531.0,5531.0,0
2019-08-14,21:09:00,5530.0,5537.0,5530.0,5537.0,0
2019-08-14,21:11:00,5534.0,5540.0,5534.0,5540.0,0
2019-08-14,21:12:00,5537.0,5542.0,5537.0,5542.0,0
2019-08-14,21:14:00,5539.0,5539.0,5535.0,5535.0,0
2019-08-14,21:15:00,5537.0,5542.0,5537.0,5542.0,0
2019-08-14,21:17:00,5538.0,5543.0,5538.0,5543.0,0
2019-08-14,21:18:00,5540.0,5546.0,5540.0,5546.0,0
2019-08-14,21:21:00,5545.0,5548.0,5545.0,5548.0,0
2019-08-14,21:28:00,5543.0,5545.0,5542.0,5545.0,0
2019-08-14,21:29:00,5546.0,5552.0,5546.0,5552.0,0
2019-08-14,21:32:00,5544.0,5546.0,5544.0,5544.0,0
2019-08-14,21:34:00,5545.0,5547.0,5545.0,5547.0,0
2019-08-14,21:35:00,5546.0,5548.0,5546.0,5548.0,0
2019-08-14,21:38:00,5548.0,5552.0,5548.0,5552.0,0
2019-08-14,21:41:00,5547.0,5549.0,5547.0,5549.0,0
2019-08-14,21:44:00,5546.0,5548.0,5546.0,5548.0,0
2019-08-14,21:45:00,5547.0,5549.0,5547.0,5549.0,0
2019-08-14,21:46:00,5548.0,5548.0,5545.0,5545.0,0
2019-08-14,21:47:00,5544.0,5546.0,5544.0,5546.0,0
2019-08-14,21:51:00,5545.0,5547.0,5545.0,5547.0,0
2019-08-14,21:58:00,5547.0,5549.0,5547.0,5548.0,0
2019-08-14,22:00:00,5544.0,5546.0,5544.0,5544.0,0
2019-08-14,22:02:00,5542.0,5545.0,5542.0,5545.0,0
2019-08-14,22:04:00,5544.0,5546.0,5544.0,5546.0,0
2019-08-14,22:05:00,5545.0,5548.0,5545.0,5548.0,0
2019-08-14,22:06:00,5549.0,5552.0,5549.0,5552.0,0
2019-08-14,22:09:00,5548.0,5551.0,5548.0,5551.0,0
2019-08-14,22:10:00,5550.0,5550.0,5547.0,5547.0,0
2019-08-14,22:11:00,5545.0,5547.0,5545.0,5547.0,0
2019-08-14,22:18:00,5546.0,5546.0,5532.0,5533.0,0
2019-08-14,22:19:00,5527.0,5535.0,5527.0,5535.0,0
2019-08-14,22:30:00,5535.0,5539.0,5535.0,5538.0,0
2019-08-14,22:31:00,5536.0,5541.0,5536.0,5541.0,0
2019-08-14,22:33:00,5544.0,5547.0,5544.0,5545.0,0
2019-08-14,22:36:00,5542.0,5544.0,5542.0,5542.0,0
2019-08-14,22:38:00,5543.0,5545.0,5543.0,5545.0,0
2019-08-14,22:40:00,5542.0,5544.0,5542.0,5544.0,0
2019-08-14,22:41:00,5543.0,5545.0,5543.0,5545.0,0
2019-08-14,22:43:00,5547.0,5547.0,5543.0,5545.0,0
2019-08-14,22:44:00,5536.0,5540.0,5536.0,5536.0,0
2019-08-14,22:46:00,5539.0,5541.0,5539.0,5541.0,0
2019-08-14,22:48:00,5540.0,5540.0,5538.0,5538.0,0
2019-08-14,22:49:00,5539.0,5539.0,5536.0,5536.0,0
2019-08-14,22:50:00,5537.0,5537.0,5531.0,5531.0,0
2019-08-14,22:51:00,5530.0,5534.0,5530.0,5534.0,0
2019-08-14,22:53:00,5532.0,5535.0,5532.0,5535.0,0
2019-08-14,22:54:00,5534.0,5536.0,5534.0,5536.0,0
2019-08-14,22:55:00,5533.0,5535.0,5533.0,5535.0,0
2019-08-14,22:56:00,5534.0,5536.0,5534.0,5536.0,0
2019-08-14,22:57:00,5536.0,5537.0,5536.0,5537.0,0
2019-08-14,23:00:00,5538.0,5538.0,5534.0,5534.0,0
2019-08-14,23:01:00,5527.0,5531.0,5527.0,5531.0,0
2019-08-14,23:04:00,5528.0,5532.0,5528.0,5532.0,0
2019-08-14,23:05:00,5531.0,5531.0,5525.0,5525.0,0
2019-08-14,23:07:00,5523.0,5528.0,5523.0,5526.0,0
2019-08-14,23:08:00,5527.0,5529.0,5527.0,5529.0,0
2019-08-14,23:10:00,5524.0,5527.0,5524.0,5524.0,0
2019-08-14,23:12:00,5524.0,5524.0,5520.0,5520.0,0
2019-08-14,23:13:00,5523.0,5523.0,5518.0,5518.0,0
2019-08-14,23:14:00,5519.0,5524.0,5519.0,5524.0,0
2019-08-14,23:15:00,5522.0,5522.0,5515.0,5515.0,0
2019-08-14,23:16:00,5503.0,5511.0,5503.0,5511.0,0
2019-08-14,23:19:00,5501.0,5507.0,5501.0,5507.0,0
2019-08-14,23:22:00,5505.0,5511.0,5505.0,5511.0,0
2019-08-14,23:25:00,5504.0,5508.0,5504.0,5507.0,0
2019-08-14,23:27:00,5500.0,5506.0,5500.0,5506.0,0
2019-08-14,23:28:00,5508.0,5510.0,5508.0,5510.0,0
2019-08-15,09:22:00,5481.0,5487.0,5481.0,5487.0,0
2019-08-15,09:27:00,5485.0,5485.0,5479.0,5479.0,0
2019-08-15,09:28:00,5476.0,5483.0,5476.0,5483.0,0
2019-08-15,09:30:00,5482.0,5486.0,5482.0,5485.0,0
2019-08-15,09:31:00,5484.0,5487.0,5484.0,5487.0,0
2019-08-15,09:33:00,5477.0,5482.0,5477.0,5477.0,0
2019-08-15,09:35:00,5480.0,5480.0,5472.0,5472.0,0
2019-08-15,09:36:00,5468.0,5472.0,5468.0,5468.0,0
2019-08-15,09:38:00,5469.0,5474.0,5469.0,5474.0,0
2019-08-15,09:39:00,5465.0,5472.0,5465.0,5472.0,0
2019-08-15,09:43:00,5473.0,5474.0,5470.0,5470.0,0
2019-08-15,09:44:00,5472.0,5472.0,5469.0,5469.0,0
2019-08-15,09:45:00,5470.0,5470.0,5465.0,5465.0,0
2019-08-15,09:46:00,5467.0,5471.0,5467.0,5471.0,0
2019-08-15,09:47:00,5469.0,5474.0,5469.0,5474.0,0
2019-08-15,09:48:00,5472.0,5481.0,5472.0,5481.0,0
2019-08-15,09:49:00,5477.0,5482.0,5477.0,5482.0,0
2019-08-15,09:50:00,5479.0,5485.0,5479.0,5485.0,0
2019-08-15,09:51:00,5482.0,5486.0,5482.0,5486.0,0
2019-08-15,09:54:00,5488.0,5493.0,5488.0,5493.0,0
2019-08-15,09:59:00,5489.0,5489.0,5486.0,5487.0,0
2019-08-15,10:00:00,5487.0,5490.0,5487.0,5490.0,0
2019-08-15,10:05:00,5486.0,5489.0,5486.0,5489.0,0
2019-08-15,10:12:00,5489.0,5496.0,5489.0,5496.0,0
2019-08-15,10:13:00,5496.0,5502.0,5496.0,5502.0,0
2019-08-15,10:30:00,5499.0,5499.0,5493.0,5493.0,0
2019-08-15,10:31:00,5490.0,5493.0,5490.0,5493.0,0
2019-08-15,10:38:00,5493.0,5493.0,5485.0,5487.0,0
2019-08-15,10:39:00,5487.0,5496.0,5487.0,5496.0,0
2019-08-15,10:40:00,5486.0,5488.0,5486.0,5486.0,0
2019-08-15,10:45:00,5483.0,5484.0,5483.0,5483.0,0
2019-08-15,10:47:00,5486.0,5488.0,5486.0,5488.0,0
2019-08-15,10:49:00,5485.0,5487.0,5485.0,5487.0,0
2019-08-15,10:51:00,5483.0,5486.0,5482.0,5486.0,0
2019-08-15,10:52:00,5487.0,5487.0,5485.0,5485.0,0
2019-08-15,10:56:00,5484.0,5485.0,5483.0,5485.0,0
2019-08-15,11:02:00,5485.0,5488.0,5485.0,5488.0,0
2019-08-15,11:04:00,5484.0,5486.0,5484.0,5486.0,0
2019-08-15,11:05:00,5486.0,5488.0,5486.0,5488.0,0
2019-08-15,11:08:00,5485.0,5487.0,5485.0,5487.0,0
2019-08-15,11:10:00,5486.0,5486.0,5482.0,5482.0,0
2019-08-15,11:11:00,5484.0,5488.0,5484.0,5488.0,0
2019-08-15,11:16:00,5484.0,5488.0,5484.0,5488.0,0
2019-08-15,11:21:00,5484.0,5484.0,5481.0,5481.0,0
2019-08-15,11:23:00,5476.0,5479.0,5476.0,5479.0,0
2019-08-15,11:27:00,5477.0,5477.0,5473.0,5473.0,0
2019-08-15,11:28:00,5474.0,5474.0,5470.0,5470.0,0
2019-08-15,13:30:00,5468.0,5469.0,5463.0,5469.0,0
2019-08-15,13:31:00,5476.0,5479.0,5476.0,5479.0,0
2019-08-15,13:33:00,5479.0,5482.0,5479.0,5482.0,0
2019-08-15,13:36:00,5481.0,5483.0,5481.0,5483.0,0
2019-08-15,13:40:00,5483.0,5484.0,5481.0,5484.0,0
2019-08-15,13:43:00,5482.0,5482.0,5478.0,5479.0,0
2019-08-15,13:44:00,5479.0,5479.0,5477.0,5477.0,0
2019-08-15,13:45:00,5473.0,5477.0,5473.0,5473.0,0
2019-08-15,13:47:00,5476.0,5480.0,5476.0,5480.0,0
2019-08-15,13:48:00,5479.0,5490.0,5479.0,5490.0,0
2019-08-15,13:49:00,5489.0,5494.0,5489.0,5494.0,0
2019-08-15,13:51:00,5488.0,5491.0,5488.0,5491.0,0
2019-08-15,13:53:00,5487.0,5489.0,5487.0,5489.0,0
2019-08-15,13:56:00,5489.0,5492.0,5489.0,5492.0,0
2019-08-15,13:57:00,5491.0,5493.0,5491.0,5493.0,0
2019-08-15,13:58:00,5489.0,5491.0,5489.0,5489.0,0
2019-08-15,14:02:00,5487.0,5490.0,5487.0,5490.0,0
2019-08-15,14:03:00,5489.0,5491.0,5489.0,5491.0,0
2019-08-15,14:04:00,5488.0,5489.0,5488.0,5488.0,0
2019-08-15,14:06:00,5491.0,5493.0,5491.0,5493.0,0
2019-08-15,14:08:00,5490.0,5492.0,5490.0,5492.0,0
2019-08-15,14:12:00,5491.0,5494.0,5491.0,5494.0,0
2019-08-15,14:13:00,5493.0,5493.0,5490.0,5490.0,0
2019-08-15,14:14:00,5491.0,5491.0,5488.0,5488.0,0
2019-08-15,14:15:00,5489.0,5489.0,5482.0,5482.0,0
2019-08-15,14:16:00,5477.0,5482.0,5477.0,5482.0,0
2019-08-15,14:20:00,5482.0,5486.0,5482.0,5486.0,0
2019-08-15,14:25:00,5477.0,5480.0,5477.0,5479.0,0
2019-08-15,14:27:00,5478.0,5481.0,5478.0,5481.0,0
2019-08-15,14:28:00,5474.0,5479.0,5474.0,5479.0,0
2019-08-15,14:32:00,5478.0,5485.0,5478.0,5485.0,0
2019-08-15,14:38:00,5486.0,5488.0,5485.0,5485.0,0
