date,time,open,high,low,close,volume
2019-08-14,21:00:00,5541.0,5547.0,5541.0,5543.0,10896
2019-08-14,21:01:00,5542.0,5545.0,5540.0,5544.0,15406
2019-08-14,21:02:00,5545.0,5545.0,5541.0,5545.0,17974
2019-08-14,21:03:00,5545.0,5549.0,5544.0,5546.0,22672
2019-08-14,21:04:00,5546.0,5550.0,5544.0,5548.0,29410
2019-08-14,21:05:00,5547.0,5549.0,5545.0,5545.0,33296
2019-08-14,21:06:00,5545.0,5545.0,5537.0,5540.0,39134
2019-08-14,21:07:00,5539.0,5541.0,5535.0,5539.0,43582
2019-08-14,21:08:00,5539.0,5539.0,5531.0,5531.0,47680
2019-08-14,21:09:00,5530.0,5537.0,5530.0,5535.0,51908
2019-08-14,21:10:00,5534.0,5537.0,5533.0,5535.0,53486
2019-08-14,21:11:00,5534.0,5540.0,5534.0,5539.0,56206
2019-08-14,21:12:00,5539.0,5542.0,5537.0,5540.0,57880
2019-08-14,21:13:00,5540.0,5541.0,5537.0,5537.0,59204
2019-08-14,21:14:00,5537.0,5539.0,5535.0,5536.0,60568
2019-08-14,21:15:00,5536.0,5542.0,5536.0,5542.0,62434
2019-08-14,21:16:00,5541.0,5542.0,5537.0,5538.0,64446
2019-08-14,21:17:00,5539.0,5543.0,5538.0,5541.0,66164
2019-08-14,21:18:00,5541.0,5546.0,5540.0,5544.0,70194
2019-08-14,21:19:00,5544.0,5544.0,5540.0,5541.0,72258
2019-08-14,21:20:00,5542.0,5544.0,5539.0,5539.0,75496
2019-08-14,21:21:00,5539.0,5548.0,5539.0,5548.0,79226
2019-08-14,21:22:00,5548.0,5548.0,5544.0,5546.0,82134
2019-08-14,21:23:00,5545.0,5548.0,5544.0,5548.0,85074
2019-08-14,21:24:00,5547.0,5548.0,5545.0,5546.0,86814
2019-08-14,21:25:00,5545.0,5546.0,5543.0,5544.0,88466
2019-08-14,21:26:00,5544.0,5546.0,5543.0,5545.0,89576
2019-08-14,21:27:00,5545.0,5545.0,5543.0,5543.0,90720
2019-08-14,21:28:00,5543.0,5546.0,5542.0,5546.0,92802
2019-08-14,21:29:00,5546.0,5552.0,5545.0,5550.0,97864
2019-08-14,21:30:00,5550.0,5551.0,5546.0,5547.0,100834
2019-08-14,21:31:00,5547.0,5548.0,5546.0,5547.0,101954
2019-08-14,21:32:00,5547.0,5548.0,5544.0,5545.0,103690
2019-08-14,21:33:00,5545.0,5546.0,5545.0,5546.0,104308
2019-08-14,21:34:00,5546.0,5547.0,5545.0,5546.0,105114
2019-08-14,21:35:00,5546.0,5548.0,5546.0,5548.0,106814
2019-08-14,21:36:00,5548.0,5549.0,5548.0,5548.0,108160
2019-08-14,21:37:00,5548.0,5551.0,5548.0,5550.0,110738
2019-08-14,21:38:00,5550.0,5552.0,5548.0,5552.0,113698
2019-08-14,21:39:00,5552.0,5553.0,5549.0,5550.0,117418
2019-08-14,21:40:00,5550.0,5552.0,5549.0,5552.0,118928
