date,time,open,high,low,close,volume
2019-09-23,21:15:00,12820.0,12840.0,12810.0,12820.0,0
2019-09-23,21:30:00,12820.0,12845.0,12820.0,12845.0,0
2019-09-23,21:45:00,12845.0,12870.0,12840.0,12865.0,0
2019-09-23,22:00:00,12865.0,12880.0,12855.0,12860.0,0
2019-09-23,22:15:00,12860.0,12870.0,12850.0,12855.0,0
2019-09-23,22:30:00,12860.0,12865.0,12855.0,12860.0,0
2019-09-23,22:45:00,12865.0,12870.0,12855.0,12855.0,0
2019-09-23,23:00:00,12855.0,12870.0,12855.0,12860.0,0
2019-09-23,23:15:00,12860.0,12875.0,12860.0,12870.0,0
2019-09-23,23:30:00,12870.0,12880.0,12865.0,12865.0,0
2019-09-24,09:15:00,12850.0,12860.0,12830.0,12830.0,0
2019-09-24,09:30:00,12830.0,12845.0,12825.0,12835.0,0
2019-09-24,09:45:00,12835.0,12840.0,12830.0,12840.0,0
2019-09-24,10:00:00,12840.0,12840.0,12815.0,12825.0,0
2019-09-24,10:15:00,12825.0,12835.0,12815.0,12825.0,0
2019-09-24,10:45:00,12820.0,12825.0,12800.0,12800.0,0
2019-09-24,11:00:00,12800.0,12815.0,12795.0,12800.0,0
2019-09-24,11:15:00,12800.0,12815.0,12790.0,12815.0,0
2019-09-24,11:30:00,12815.0,12825.0,12805.0,12820.0,0
2019-09-24,13:45:00,12820.0,12820.0,12795.0,12800.0,0
2019-09-24,14:00:00,12800.0,12815.0,12795.0,12795.0,0
2019-09-24,14:15:00,12795.0,12805.0,12735.0,12745.0,0
2019-09-24,14:30:00,12740.0,12740.0,12660.0,12695.0,0
2019-09-24,14:45:00,12695.0,12700.0,12670.0,12680.0,0
2019-09-24,15:00:00,12675.0,12685.0,12605.0,12615.0,0
2019-09-24,21:15:00,12605.0,12640.0,12565.0,12620.0,0
2019-09-24,21:30:00,12615.0,12615.0,12575.0,12595.0,0
2019-09-24,21:45:00,12595.0,12625.0,12590.0,12620.0,0
2019-09-24,22:00:00,12620.0,12625.0,12605.0,12615.0,0
2019-09-24,22:15:00,12615.0,12620.0,12590.0,12590.0,0
2019-09-24,22:30:00,12595.0,12600.0,12560.0,12580.0,0
2019-09-24,22:45:00,12580.0,12585.0,12565.0,12570.0,0
2019-09-24,23:00:00,12570.0,12590.0,12565.0,12575.0,0
2019-09-24,23:15:00,12575.0,12590.0,12565.0,12575.0,0
2019-09-24,23:30:00,12575.0,12605.0,12545.0,12580.0,0
2019-09-25,09:15:00,12585.0,12625.0,12575.0,12620.0,0
2019-09-25,09:30:00,12620.0,12635.0,12605.0,12605.0,0
2019-09-25,09:45:00,12605.0,12615.0,12595.0,12600.0,0
2019-09-25,10:00:00,12600.0,12610.0,12585.0,12600.0,0
2019-09-25,10:15:00,12605.0,12610.0,12595.0,12600.0,0
2019-09-25,10:45:00,12600.0,12605.0,12575.0,12580.0,0
2019-09-25,11:00:00,12580.0,12595.0,12575.0,12595.0,0
2019-09-25,11:15:00,12595.0,12620.0,12590.0,12620.0,0
2019-09-25,11:30:00,12620.0,12620.0,12605.0,12610.0,0
2019-09-25,13:45:00,12610.0,12615.0,12590.0,12595.0,0
2019-09-25,14:00:00,12595.0,12605.0,12585.0,12600.0,0
2019-09-25,14:15:00,12600.0,12605.0,12575.0,12580.0,0
2019-09-25,14:30:00,12575.0,12590.0,12570.0,12575.0,0
2019-09-25,14:45:00,12575.0,12590.0,12565.0,12580.0,0
2019-09-25,15:00:00,12580.0,12590.0,12570.0,12580.0,0
2019-09-25,21:15:00,12540.0,12565.0,12515.0,12520.0,0
2019-09-25,21:30:00,12520.0,12535.0,12465.0,12505.0,0
2019-09-25,21:45:00,12500.0,12515.0,12485.0,12490.0,0
2019-09-25,22:00:00,12490.0,12500.0,12480.0,12485.0,0
2019-09-25,22:15:00,12490.0,12500.0,12475.0,12485.0,0
2019-09-25,22:30:00,12485.0,12495.0,12480.0,12490.0,0
2019-09-25,22:45:00,12485.0,12490.0,12455.0,12470.0,0
2019-09-25,23:00:00,12470.0,12505.0,12470.0,12495.0,0
2019-09-25,23:15:00,12495.0,12535.0,12495.0,12515.0,0
2019-09-25,23:30:00,12520.0,12530.0,12500.0,12510.0,0
2019-09-26,09:15:00,12520.0,12545.0,12495.0,12515.0,0
2019-09-26,09:30:00,12510.0,12525.0,12505.0,12510.0,0
2019-09-26,09:45:00,12510.0,12520.0,12500.0,12515.0,0
2019-09-26,10:00:00,12515.0,12520.0,12505.0,12510.0,0
2019-09-26,10:15:00,12510.0,12515.0,12495.0,12500.0,0
2019-09-26,10:45:00,12500.0,12505.0,12480.0,12485.0,0
2019-09-26,11:00:00,12485.0,12495.0,12480.0,12490.0,0
2019-09-26,11:15:00,12490.0,12490.0,12455.0,12485.0,0
2019-09-26,11:30:00,12485.0,12485.0,12455.0,12460.0,0
2019-09-26,13:45:00,12465.0,12475.0,12455.0,12465.0,0
2019-09-26,14:00:00,12465.0,12485.0,12455.0,12485.0,0
2019-09-26,14:15:00,12485.0,12490.0,12465.0,12475.0,0
2019-09-26,14:30:00,12475.0,12475.0,12430.0,12435.0,0
2019-09-26,14:45:00,12435.0,12470.0,12425.0,12470.0,0
2019-09-26,15:00:00,12470.0,12480.0,12445.0,12455.0,0
2019-09-26,21:15:00,12485.0,12485.0,12440.0,12460.0,0
2019-09-26,21:30:00,12460.0,12485.0,12455.0,12480.0,0
2019-09-26,21:45:00,12480.0,12490.0,12445.0,12450.0,0
2019-09-26,22:00:00,12450.0,12470.0,12450.0,12460.0,0
2019-09-26,22:15:00,12460.0,12465.0,12415.0,12425.0,0
2019-09-26,22:30:00,12425.0,12440.0,12380.0,12380.0,0
2019-09-26,22:45:00,12380.0,12385.0,12320.0,12335.0,0
2019-09-26,23:00:00,12335.0,12340.0,12250.0,12280.0,0
2019-09-26,23:15:00,12275.0,12315.0,12090.0,12100.0,0
2019-09-26,23:30:00,12100.0,12165.0,12080.0,12090.0,0
2019-09-27,09:15:00,12090.0,12165.0,12010.0,12035.0,0
2019-09-27,09:30:00,12035.0,12085.0,12035.0,12080.0,0
2019-09-27,09:45:00,12080.0,12135.0,12075.0,12130.0,0
2019-09-27,10:00:00,12130.0,12160.0,12110.0,12150.0,0
2019-09-27,10:15:00,12145.0,12260.0,12145.0,12215.0,0
2019-09-27,10:45:00,12215.0,12225.0,12160.0,12175.0,0
2019-09-27,11:00:00,12170.0,12175.0,12145.0,12160.0,0
2019-09-27,11:15:00,12160.0,12160.0,12090.0,12125.0,0
2019-09-27,11:30:00,12125.0,12145.0,12120.0,12140.0,0
2019-09-27,13:45:00,12140.0,12160.0,12125.0,12155.0,0
2019-09-27,14:00:00,12150.0,12160.0,12120.0,12120.0,0
2019-09-27,14:15:00,12120.0,12185.0,12120.0,12165.0,0
2019-09-27,14:30:00,12165.0,12170.0,12130.0,12145.0,0
2019-09-27,14:45:00,12145.0,12170.0,12145.0,12150.0,0
2019-09-27,15:00:00,12150.0,12155.0,12120.0,12135.0,0
2019-09-27,21:15:00,12185.0,12190.0,12085.0,12125.0,0
2019-09-27,21:30:00,12130.0,12135.0,12080.0,12090.0,0
2019-09-27,21:45:00,12090.0,12115.0,12065.0,12100.0,0
2019-09-27,22:00:00,12100.0,12140.0,12095.0,12120.0,0
2019-09-27,22:15:00,12125.0,12145.0,12120.0,12130.0,0
2019-09-27,22:30:00,12130.0,12155.0,12125.0,12145.0,0
2019-09-27,22:45:00,12145.0,12180.0,12130.0,12160.0,0
2019-09-27,23:00:00,12160.0,12160.0,12125.0,12135.0,0
2019-09-27,23:15:00,12135.0,12175.0,12135.0,12160.0,0
2019-09-27,23:30:00,12155.0,12165.0,12115.0,12140.0,0
2019-09-30,09:15:00,12160.0,12160.0,12070.0,12115.0,0
2019-09-30,09:30:00,12115.0,12125.0,12060.0,12075.0,0
2019-09-30,09:45:00,12075.0,12090.0,12055.0,12080.0,0
2019-09-30,10:00:00,12080.0,12085.0,12050.0,12070.0,0
2019-09-30,10:15:00,12075.0,12085.0,12040.0,12050.0,0
2019-09-30,10:45:00,12050.0,12055.0,11970.0,12045.0,0
2019-09-30,11:00:00,12045.0,12045.0,12015.0,12025.0,0
2019-09-30,11:15:00,12025.0,12035.0,11975.0,12030.0,0
2019-09-30,11:30:00,12030.0,12045.0,12015.0,12040.0,0
2019-09-30,13:45:00,12040.0,12055.0,12010.0,12045.0,0
2019-09-30,14:00:00,12045.0,12060.0,12020.0,12020.0,0
2019-09-30,14:15:00,12020.0,12035.0,12000.0,12030.0,0
2019-09-30,14:30:00,12030.0,12050.0,12005.0,12045.0,0
2019-09-30,14:45:00,12050.0,12060.0,12020.0,12035.0,0
2019-09-30,15:00:00,12030.0,12055.0,12005.0,12015.0,0
2019-10-08,09:15:00,12065.0,12145.0,12065.0,12105.0,0
2019-10-08,09:30:00,12105.0,12110.0,12060.0,12095.0,0
2019-10-08,09:45:00,12095.0,12105.0,12060.0,12080.0,0
2019-10-08,10:00:00,12080.0,12095.0,12065.0,12085.0,0
2019-10-08,10:15:00,12085.0,12090.0,12070.0,12085.0,0
2019-10-08,10:45:00,12080.0,12115.0,12075.0,12110.0,0
2019-10-08,11:00:00,12110.0,12135.0,12105.0,12110.0,0
2019-10-08,11:15:00,12110.0,12125.0,12090.0,12105.0,0
2019-10-08,11:30:00,12105.0,12150.0,12105.0,12150.0,0
2019-10-08,13:45:00,12145.0,12175.0,12120.0,12165.0,0
2019-10-08,14:00:00,12165.0,12175.0,12150.0,12175.0,0
2019-10-08,14:15:00,12175.0,12175.0,12140.0,12150.0,0
2019-10-08,14:30:00,12145.0,12160.0,12145.0,12145.0,0
2019-10-08,14:45:00,12145.0,12175.0,12145.0,12160.0,0
2019-10-08,15:00:00,12160.0,12195.0,12155.0,12175.0,0
2019-10-08,21:15:00,12170.0,12240.0,12150.0,12240.0,0
2019-10-08,21:30:00,12235.0,12290.0,12230.0,12280.0,0
2019-10-08,21:45:00,12280.0,12310.0,12270.0,12305.0,0
2019-10-08,22:00:00,12305.0,12320.0,12285.0,12305.0,0
2019-10-08,22:15:00,12300.0,12345.0,12300.0,12315.0,0
2019-10-08,22:30:00,12315.0,12325.0,12305.0,12315.0,0
2019-10-08,22:45:00,12315.0,12325.0,12300.0,12315.0,0
2019-10-08,23:00:00,12315.0,12330.0,12310.0,12315.0,0
2019-10-08,23:15:00,12320.0,12325.0,12300.0,12315.0,0
2019-10-08,23:30:00,12315.0,12320.0,12290.0,12315.0,0
2019-10-09,09:15:00,12310.0,12310.0,12205.0,12245.0,0
2019-10-09,09:30:00,12245.0,12265.0,12240.0,12245.0,0
2019-10-09,09:45:00,12245.0,12270.0,12245.0,12265.0,0
2019-10-09,10:00:00,12270.0,12285.0,12265.0,12270.0,0
2019-10-09,10:15:00,12270.0,12310.0,12265.0,12300.0,0
2019-10-09,10:45:00,12300.0,12300.0,12275.0,12275.0,0
2019-10-09,11:00:00,12275.0,12285.0,12265.0,12280.0,0
2019-10-09,11:15:00,12280.0,12290.0,12255.0,12270.0,0
2019-10-09,11:30:00,12270.0,12280.0,12265.0,12270.0,0
2019-10-09,13:45:00,12270.0,12275.0,12245.0,12260.0,0
2019-10-09,14:00:00,12260.0,12325.0,12260.0,12315.0,0
2019-10-09,14:15:00,12315.0,12320.0,12305.0,12310.0,0
2019-10-09,14:30:00,12305.0,12335.0,12295.0,12330.0,0
2019-10-09,14:45:00,12330.0,12365.0,12325.0,12335.0,0
2019-10-09,15:00:00,12340.0,12350.0,12320.0,12320.0,0
2019-10-09,21:15:00,12350.0,12405.0,12325.0,12395.0,0
2019-10-09,21:30:00,12395.0,12425.0,12390.0,12410.0,0
2019-10-09,21:45:00,12410.0,12440.0,12405.0,12410.0,0
2019-10-09,22:00:00,12410.0,12415.0,12360.0,12370.0,0
2019-10-09,22:15:00,12370.0,12380.0,12335.0,12345.0,0
2019-10-09,22:30:00,12345.0,12355.0,12320.0,12340.0,0
2019-10-09,22:45:00,12345.0,12365.0,12330.0,12360.0,0
2019-10-09,23:00:00,12360.0,12375.0,12340.0,12350.0,0
2019-10-09,23:15:00,12350.0,12375.0,12345.0,12355.0,0
