symbol,exchange,vtSymbol,date,time,open,high,low,close,volume
RB99,,RB99,20130506,00:00:00,3629.7732,3649.7238,3609.6843,3621.7058,3048844.0
RB99,,RB99,20130507,00:00:00,3614.1787,3657.7156,3600.0967,3623.9247,3288936.0
RB99,,RB99,20130508,00:00:00,3624.9636,3669.63,3622.0040000000004,3668.6311,2739378.0
RB99,,RB99,20130509,00:00:00,3666.0759,3673.9292,3605.8171,3620.7768,2995562.0
RB99,,RB99,20130510,00:00:00,3610.0483,3645.9714,3587.05,3638.665,3623276.0
RB99,,RB99,20130513,00:00:00,3629.9614,3686.7453,3621.9302,3656.0659,4389704.0
RB99,,RB99,20130514,00:00:00,3658.0102,3667.9707,3611.1024,3632.7841,3469034.0
RB99,,RB99,20130515,00:00:00,3620.4066,3628.5194,3553.5897,3554.664,3691826.0
RB99,,RB99,20130516,00:00:00,3553.4464,3583.475,3527.6336,3550.5243,3889342.0
RB99,,RB99,20130517,00:00:00,3556.5869,3630.2319,3524.8562,3624.3644,6455988.0
RB99,,RB99,20130520,00:00:00,3613.7314,3645.9593,3604.0978,3608.2729,3959392.0
RB99,,RB99,20130521,00:00:00,3618.6553,3628.4417,3569.6402,3592.6729,3964212.0
RB99,,RB99,20130522,00:00:00,3587.8119,3615.9296,3566.881,3596.7903,4323990.0
RB99,,RB99,20130523,00:00:00,3584.2607,3589.0257,3553.3520000000003,3555.7142,3504302.0
RB99,,RB99,20130524,00:00:00,3562.1068,3587.0892,3557.8156,3573.9928,2888400.0
RB99,,RB99,20130527,00:00:00,3556.2959,3559.0358,3499.6575,3499.6799,4158384.0
RB99,,RB99,20130528,00:00:00,3502.724,3511.7592,3482.7084,3494.8942,3153068.0
RB99,,RB99,20130529,00:00:00,3483.4714,3504.9954,3437.114,3443.4138,3778440.0
RB99,,RB99,20130530,00:00:00,3426.9842,3459.8421,3424.8431,3442.9361,3450650.0
RB99,,RB99,20130531,00:00:00,3446.8405,3464.4396,3416.1131,3421.2129,3533470.0
RB99,,RB99,20130603,00:00:00,3436.0603,3492.1479999999997,3435.5446,3490.2347,4180190.0
RB99,,RB99,20130604,00:00:00,3494.9853,3501.5876,3463.8169,3486.3808,3179090.0
RB99,,RB99,20130605,00:00:00,3488.3068,3500.0791,3472.0185,3490.9968,2549294.0
RB99,,RB99,20130606,00:00:00,3475.3362,3480.85,3419.4892,3428.7162,3515518.0
RB99,,RB99,20130607,00:00:00,3427.4365,3434.1218,3401.1451,3429.7116,2644684.0
RB99,,RB99,20130613,00:00:00,3402.2944,3451.2637,3396.7107,3430.4131,2577466.0
RB99,,RB99,20130614,00:00:00,3428.6814,3442.3735,3392.0108,3433.9652,3034432.0
RB99,,RB99,20130617,00:00:00,3468.2216,3519.5686,3462.1435,3487.7955,3431830.0
RB99,,RB99,20130618,00:00:00,3493.6206,3503.8017,3482.8759999999997,3496.4107,2055220.0
RB99,,RB99,20130619,00:00:00,3498.3388,3540.1622,3476.3506,3536.7328,3928544.0
RB99,,RB99,20130620,00:00:00,3524.5199,3527.2086,3466.5725,3493.092,4458162.0
RB99,,RB99,20130621,00:00:00,3456.4649,3561.2276,3441.3614,3535.3919,6715022.0
RB99,,RB99,20130624,00:00:00,3521.9982,3525.3408,3461.2549,3468.8075,5199058.0
RB99,,RB99,20130625,00:00:00,3483.2756,3491.2499,3435.487,3475.2716,5136558.0
RB99,,RB99,20130626,00:00:00,3478.5759,3490.1686,3430.2129,3441.7151,3456174.0
RB99,,RB99,20130627,00:00:00,3453.7081,3510.2572,3425.8425,3494.8763,4818684.0
RB99,,RB99,20130628,00:00:00,3488.0047,3530.5054,3481.8949,3508.9708,3697510.0
RB99,,RB99,20130701,00:00:00,3504.9883,3519.4898,3482.3111,3507.5192,3109774.0
RB99,,RB99,20130702,00:00:00,3525.0907,3537.6994,3512.6442,3533.1655,2904060.0
RB99,,RB99,20130703,00:00:00,3543.0002,3598.9777,3535.0126,3588.9704,4360170.0
RB99,,RB99,20130704,00:00:00,3594.5989,3606.6724,3575.3938,3593.0685,3210714.0
RB99,,RB99,20130705,00:00:00,3597.5792,3608.7194,3587.1392,3591.7466,2532956.0
RB99,,RB99,20130708,00:00:00,3589.0755,3597.4324,3553.9190000000003,3581.6914,3552916.0
RB99,,RB99,20130709,00:00:00,3586.9189,3601.3875,3564.0659,3574.7675,3108552.0
RB99,,RB99,20130710,00:00:00,3575.9352,3624.7899,3561.2505,3614.0512,4147414.0
RB99,,RB99,20130711,00:00:00,3625.7571,3673.4505,3608.6217,3621.8599,4809768.0
RB99,,RB99,20130712,00:00:00,3623.6288,3644.1788,3613.5025,3632.7036,2845696.0
RB99,,RB99,20130715,00:00:00,3641.5405,3669.5041,3636.486,3638.7596,3144220.0
RB99,,RB99,20130716,00:00:00,3643.7996,3660.4393,3632.605,3653.3758,2451450.0
RB99,,RB99,20130717,00:00:00,3656.4333,3679.3969,3651.8236,3656.4381,2902356.0
RB99,,RB99,20130718,00:00:00,3651.9003,3658.3583,3639.2179,3655.5462,1920098.0
RB99,,RB99,20130719,00:00:00,3665.5396,3686.9869,3662.2993,3668.0618,2294358.0
RB99,,RB99,20130722,00:00:00,3671.2855,3675.9587,3640.2335,3656.947,1890950.0
RB99,,RB99,20130723,00:00:00,3656.5973,3671.0072,3653.1563,3666.9815,1659160.0
RB99,,RB99,20130724,00:00:00,3670.3835,3686.7061,3656.1465,3674.9236,2353158.0
RB99,,RB99,20130725,00:00:00,3667.9359999999997,3682.4828,3664.5664,3666.7913,1440560.0
RB99,,RB99,20130726,00:00:00,3671.0301,3672.4536,3641.9426,3651.6944,1540860.0
RB99,,RB99,20130729,00:00:00,3634.1028,3637.5711,3613.3665,3622.909,1528366.0
RB99,,RB99,20130730,00:00:00,3626.9333,3633.0127,3616.0128,3619.3983,1317688.0
RB99,,RB99,20130731,00:00:00,3602.4716,3649.2006,3600.0409999999997,3629.281,1929598.0
RB99,,RB99,20130801,00:00:00,3638.8353,3645.8937,3622.4840000000004,3633.8344,1320770.0
RB99,,RB99,20130802,00:00:00,3638.5037,3663.9599,3638.0713,3662.3191,1753906.0
RB99,,RB99,20130805,00:00:00,3665.607,3674.2102,3662.1717,3671.1831,1001456.0
RB99,,RB99,20130806,00:00:00,3674.4938,3679.5172,3657.5701,3676.9667,1245696.0
RB99,,RB99,20130807,00:00:00,3680.6191,3707.7315,3673.1708,3702.4147,1936276.0
RB99,,RB99,20130808,00:00:00,3712.7709,3737.9811,3709.3467,3733.4163,1732646.0
RB99,,RB99,20130809,00:00:00,3735.3178,3747.6026,3709.1238,3744.7731,1929856.0
RB99,,RB99,20130812,00:00:00,3758.867,3801.7733,3751.4686,3799.8747,2141628.0
RB99,,RB99,20130813,00:00:00,3808.8613,3831.5464,3794.7340000000004,3826.8055,2136290.0
RB99,,RB99,20130814,00:00:00,3828.5820000000003,3837.7359,3795.2826,3809.5890000000004,1837626.0
RB99,,RB99,20130815,00:00:00,3816.3041,3823.5085,3804.3753,3808.0041,1532428.0
RB99,,RB99,20130816,00:00:00,3812.6924,3826.3116,3789.5386,3797.9848,1879634.0
RB99,,RB99,20130819,00:00:00,3791.3199,3829.4634,3774.5064,3798.9696,1952288.0
RB99,,RB99,20130820,00:00:00,3799.0615,3815.4474,3781.4309999999996,3785.3412,1567776.0
RB99,,RB99,20130821,00:00:00,3786.4556,3796.5797,3775.1869,3777.9689,1176842.0
RB99,,RB99,20130822,00:00:00,3768.2348,3788.4392,3751.3819,3757.9589,1797194.0
RB99,,RB99,20130823,00:00:00,3761.1834,3808.3877,3759.8994,3804.6474,2178466.0
RB99,,RB99,20130826,00:00:00,3814.5315,3834.9989,3789.8634,3800.4584,2095472.0
RB99,,RB99,20130827,00:00:00,3789.5305,3817.1555,3764.8392,3805.2192,2176400.0
RB99,,RB99,20130828,00:00:00,3804.1433,3821.3518,3753.4811,3755.4443,2402436.0
RB99,,RB99,20130829,00:00:00,3757.5302,3777.9390000000003,3717.6502,3738.2634,2383578.0
RB99,,RB99,20130830,00:00:00,3724.3269,3757.3372,3721.3786,3741.5612,1473676.0
RB99,,RB99,20130902,00:00:00,3753.3445,3784.118,3750.6823,3773.8429,1491578.0
RB99,,RB99,20130903,00:00:00,3782.3934,3788.1323,3732.3349,3736.5339,2052862.0
RB99,,RB99,20130904,00:00:00,3736.1737,3747.8978,3721.8140000000003,3729.7062,1338392.0
RB99,,RB99,20130905,00:00:00,3723.7429,3740.9,3716.5429,3725.3285,1235982.0
RB99,,RB99,20130906,00:00:00,3723.0825,3727.4611,3699.929,3716.6954,1584178.0
RB99,,RB99,20130909,00:00:00,3726.0889,3756.9557,3725.7145,3745.2012,1378628.0
RB99,,RB99,20130910,00:00:00,3744.0408,3748.5173,3715.6989,3729.9906,1212720.0
RB99,,RB99,20130911,00:00:00,3725.9336,3737.1582,3711.7716,3722.3737,1332900.0
RB99,,RB99,20130912,00:00:00,3718.6119,3729.6173,3706.137,3709.1673,1087162.0
RB99,,RB99,20130913,00:00:00,3706.2933,3707.5039,3653.7757,3655.7722,1914882.0
RB99,,RB99,20130916,00:00:00,3659.9227,3667.3597,3627.551,3645.9138,1462492.0
RB99,,RB99,20130917,00:00:00,3645.5384,3660.5846,3635.5975,3646.3963,1235446.0
RB99,,RB99,20130918,00:00:00,3639.7788,3643.9095,3618.9477,3633.8934,1429724.0
RB99,,RB99,20130923,00:00:00,3630.3506,3657.6948,3614.2995,3656.4643,1497830.0
RB99,,RB99,20130924,00:00:00,3654.7276,3665.5515,3627.8475,3628.8189,1284068.0
RB99,,RB99,20130925,00:00:00,3629.3867,3639.3467,3619.4931,3628.3443,1067142.0
RB99,,RB99,20130926,00:00:00,3627.4706,3631.0427,3607.9799,3615.8764,1075818.0
RB99,,RB99,20130927,00:00:00,3613.5002,3615.5361,3574.6142,3580.3408,1215914.0
RB99,,RB99,20130930,00:00:00,3590.9431,3603.3687,3585.683,3592.289,687322.0
RB99,,RB99,20131008,00:00:00,3586.2688,3606.0767,3547.3266,3604.768,1147416.0
RB99,,RB99,20131009,00:00:00,3606.1734,3632.6574,3590.7051,3598.6348,1929444.0
RB99,,RB99,20131010,00:00:00,3597.263,3619.2522,3594.3281,3608.5409999999997,1122588.0
RB99,,RB99,20131011,00:00:00,3616.9687,3634.6290000000004,3600.6581,3613.3146,1318922.0
RB99,,RB99,20131014,00:00:00,3617.3790000000004,3645.9476,3612.4846,3643.0256,1360968.0
RB99,,RB99,20131015,00:00:00,3645.1591,3658.6399,3608.2886,3628.1093,1611730.0
RB99,,RB99,20131016,00:00:00,3635.6229,3638.3613,3589.6766,3597.4295,1628322.0
RB99,,RB99,20131017,00:00:00,3612.8116,3621.5159999999996,3589.3033,3590.3148,1454012.0
RB99,,RB99,20131018,00:00:00,3603.0053,3615.9605,3575.8233,3595.6272,2268900.0
RB99,,RB99,20131021,00:00:00,3585.373,3611.3434,3579.0575,3598.7737,1604104.0
RB99,,RB99,20131022,00:00:00,3594.6071,3610.1837,3587.3116,3591.4,1100532.0
RB99,,RB99,20131023,00:00:00,3594.8387,3608.9568,3572.6879,3577.3776,1437038.0
RB99,,RB99,20131024,00:00:00,3561.6915,3575.9019,3551.8679,3560.3502,1403226.0
RB99,,RB99,20131025,00:00:00,3562.5343,3571.5124,3528.1218,3529.9873,1196356.0
RB99,,RB99,20131028,00:00:00,3533.9698,3543.0225,3522.4012,3530.7302,855594.0
RB99,,RB99,20131029,00:00:00,3532.6392,3550.4968,3520.6891,3548.3724,1492616.0
RB99,,RB99,20131030,00:00:00,3557.5655,3586.883,3550.7965,3586.8474,1629590.0
RB99,,RB99,20131031,00:00:00,3585.5276,3591.9884,3566.4138,3577.5524,1384850.0
RB99,,RB99,20131101,00:00:00,3585.5229999999997,3628.0299,3581.8735,3621.2541,2242448.0
RB99,,RB99,20131104,00:00:00,3630.0021,3637.8467,3613.3394,3628.5691,1479458.0
RB99,,RB99,20131105,00:00:00,3638.1289,3646.8406,3613.135,3626.7639,1538246.0
RB99,,RB99,20131106,00:00:00,3630.3096,3635.4886,3598.7053,3606.1717,1679428.0
RB99,,RB99,20131107,00:00:00,3612.085,3663.1859,3610.9903,3653.1742,2310148.0
RB99,,RB99,20131108,00:00:00,3656.6388,3661.1657,3635.0611,3638.2241,1541598.0
RB99,,RB99,20131111,00:00:00,3629.0370000000003,3651.7003,3611.4790000000003,3642.6583,1659882.0
RB99,,RB99,20131112,00:00:00,3645.0276,3656.2654,3633.0272,3643.3352,1350484.0
RB99,,RB99,20131113,00:00:00,3636.7087,3652.0967,3623.1929999999998,3624.1397,1683298.0
RB99,,RB99,20131114,00:00:00,3620.7763,3627.8205,3594.1176,3599.1409,2024180.0
RB99,,RB99,20131115,00:00:00,3605.1216,3617.7755,3574.3161,3575.8271,2075882.0
RB99,,RB99,20131118,00:00:00,3581.0185,3592.9742,3569.5946,3577.7056,1439946.0
RB99,,RB99,20131119,00:00:00,3573.2177,3610.4423,3571.7866,3609.4486,1795988.0
RB99,,RB99,20131120,00:00:00,3615.8516,3635.2314,3609.8744,3630.8424,1983956.0
RB99,,RB99,20131121,00:00:00,3629.2825,3631.6242,3596.1581,3601.1634,1741166.0
RB99,,RB99,20131122,00:00:00,3605.2849,3622.6198,3599.5584,3603.0086,1275398.0
RB99,,RB99,20131125,00:00:00,3612.6324,3630.1335,3603.7751,3622.2162,1542970.0
RB99,,RB99,20131126,00:00:00,3628.152,3662.8603,3624.6015,3647.4764,2568102.0
RB99,,RB99,20131127,00:00:00,3647.0365,3652.4581,3634.9834,3639.5136,1435564.0
RB99,,RB99,20131128,00:00:00,3637.6985,3669.8227,3635.5429,3659.0844,1800728.0
RB99,,RB99,20131129,00:00:00,3663.5518,3669.4526,3652.3823,3659.3165,1000740.0
RB99,,RB99,20131202,00:00:00,3663.6209,3689.7933,3662.873,3686.9036,1647080.0
RB99,,RB99,20131203,00:00:00,3685.0370000000003,3702.3768,3681.0385,3702.2194,1414706.0
RB99,,RB99,20131204,00:00:00,3705.1077,3720.6890000000003,3702.6552,3707.1373,1591908.0
RB99,,RB99,20131205,00:00:00,3710.9537,3712.788,3688.1562,3689.123,1322864.0
RB99,,RB99,20131206,00:00:00,3690.0905,3698.9240000000004,3679.0581,3694.7144,1291918.0
RB99,,RB99,20131209,00:00:00,3697.467,3720.5915,3697.238,3717.0862,1441816.0
RB99,,RB99,20131210,00:00:00,3723.2428,3732.7055,3704.9035,3713.405,1177468.0
RB99,,RB99,20131211,00:00:00,3716.7375,3738.3459,3692.2705,3735.7227,2094244.0
RB99,,RB99,20131212,00:00:00,3741.6685,3746.2002,3724.298,3727.3035,1370784.0
RB99,,RB99,20131213,00:00:00,3727.0722,3728.7907,3666.7272,3679.8555,2627304.0
RB99,,RB99,20131216,00:00:00,3683.9663,3698.2877,3672.8894,3676.0368,1370310.0
RB99,,RB99,20131217,00:00:00,3681.2176,3693.777,3669.1847,3670.1428,1450068.0
RB99,,RB99,20131218,00:00:00,3670.0271,3670.7494,3652.2337,3663.6767,1376044.0
RB99,,RB99,20131219,00:00:00,3668.0249,3678.9346,3650.9147,3658.6976,1118598.0
RB99,,RB99,20131220,00:00:00,3658.7605,3672.4356,3636.5452,3637.9594,1376312.0
RB99,,RB99,20131223,00:00:00,3628.1442,3634.4642,3612.9023,3621.0881,1227064.0
RB99,,RB99,20131224,00:00:00,3619.1608,3643.0873,3618.0721,3638.3345,1044738.0
RB99,,RB99,20131225,00:00:00,3644.0756,3650.0099,3605.461,3615.6857,1421554.0
RB99,,RB99,20131226,00:00:00,3614.3225,3624.5205,3597.2922,3618.0567,1369372.0
RB99,,RB99,20131227,00:00:00,3618.6874,3636.0238,3610.9483,3626.2153,1408754.0
RB99,,RB99,20131230,00:00:00,3626.6878,3642.0448,3586.0145,3590.5351,1606300.0
RB99,,RB99,20131231,00:00:00,3592.5871,3612.4998,3581.5326,3589.5557,1388124.0
RB99,,RB99,20140102,00:00:00,3584.9584,3613.7347,3584.6433,3612.2714,1108358.0
RB99,,RB99,20140103,00:00:00,3608.2971,3609.5891,3554.8740000000003,3566.2035,1401050.0
RB99,,RB99,20140106,00:00:00,3558.033,3565.8483,3539.5839,3541.6995,1248098.0
RB99,,RB99,20140107,00:00:00,3543.5258,3546.5251,3490.0361,3493.6279999999997,1707452.0
RB99,,RB99,20140108,00:00:00,3484.3344,3508.1066,3476.1245,3496.7552,1356636.0
RB99,,RB99,20140109,00:00:00,3493.9335,3515.9595,3480.5006,3484.3138,1424884.0
RB99,,RB99,20140110,00:00:00,3481.4601,3522.8878,3470.9929,3517.3026,1794364.0
RB99,,RB99,20140113,00:00:00,3509.3239,3519.6494,3477.9109999999996,3488.1252,1328988.0
RB99,,RB99,20140114,00:00:00,3488.1575,3521.4391,3483.7036,3518.3579999999997,1326230.0
RB99,,RB99,20140115,00:00:00,3515.0486,3532.244,3507.1472,3523.2718,1241854.0
RB99,,RB99,20140116,00:00:00,3525.4076,3534.1992,3501.0366,3509.2621,1385172.0
RB99,,RB99,20140117,00:00:00,3505.7754,3505.8498,3479.8587,3495.4165,1082680.0
RB99,,RB99,20140120,00:00:00,3491.3693,3505.2637,3472.7168,3476.5025,1549474.0
RB99,,RB99,20140121,00:00:00,3467.0958,3471.5622,3431.9511,3434.5874,1676246.0
RB99,,RB99,20140122,00:00:00,3431.3559,3464.3590000000004,3428.9943,3450.6315,1551728.0
RB99,,RB99,20140123,00:00:00,3450.3705,3490.8967,3444.7045,3489.1958,1604724.0
RB99,,RB99,20140124,00:00:00,3480.3874,3514.7031,3472.0721,3514.0223,1570984.0
RB99,,RB99,20140127,00:00:00,3502.861,3508.2113,3487.5116,3502.5123,975156.0
RB99,,RB99,20140128,00:00:00,3494.9634,3496.3232,3461.3705,3463.3871,1104422.0
RB99,,RB99,20140129,00:00:00,3463.1461,3482.4324,3451.8285,3472.4413,917494.0
RB99,,RB99,20140130,00:00:00,3466.8189,3493.0820000000003,3463.0821,3484.0611,603026.0
RB99,,RB99,20140207,00:00:00,3473.3782,3477.9016,3433.1932,3442.4691,1051950.0
RB99,,RB99,20140210,00:00:00,3427.8629,3460.5872,3412.2697,3454.6404,1779412.0
RB99,,RB99,20140211,00:00:00,3444.4477,3457.6321,3418.4888,3419.1645,1381628.0
RB99,,RB99,20140212,00:00:00,3418.2844,3436.6828,3414.3965,3425.0881,1299066.0
RB99,,RB99,20140213,00:00:00,3430.6096,3446.9437,3416.3931,3429.8026,1321306.0
RB99,,RB99,20140214,00:00:00,3438.4814,3455.7997,3432.2861,3451.9371,1237710.0
RB99,,RB99,20140217,00:00:00,3458.5827,3499.3778,3456.7935,3496.1783,1984948.0
RB99,,RB99,20140218,00:00:00,3497.2266,3507.3043,3466.7754,3473.1606,1347478.0
RB99,,RB99,20140219,00:00:00,3478.1663,3492.4871,3472.9903,3478.6958,1216952.0
RB99,,RB99,20140220,00:00:00,3474.5294,3477.2324,3434.7041,3436.4292,1466802.0
RB99,,RB99,20140221,00:00:00,3441.013,3447.676,3429.1062,3431.3878,1099312.0
RB99,,RB99,20140224,00:00:00,3428.9432,3431.0284,3362.7402,3374.0409,2158912.0
RB99,,RB99,20140225,00:00:00,3377.2748,3392.361,3346.0358,3358.9515,1439254.0
RB99,,RB99,20140226,00:00:00,3353.9992,3378.0258,3351.3532,3366.1205,1309118.0
RB99,,RB99,20140227,00:00:00,3372.3277,3399.8391,3362.5641,3391.0227,1449598.0
RB99,,RB99,20140228,00:00:00,3391.4104,3397.7706,3350.547,3367.4712,1685754.0
RB99,,RB99,20140303,00:00:00,3369.9474,3385.5384,3349.7328,3378.4829,1823254.0
RB99,,RB99,20140304,00:00:00,3381.8887,3384.5782,3344.1575,3365.0862,1939356.0
RB99,,RB99,20140305,00:00:00,3375.8182,3393.6143,3353.7125,3379.9768,2689770.0
RB99,,RB99,20140306,00:00:00,3375.1586,3378.8152,3348.9786,3350.8014,2038182.0
RB99,,RB99,20140307,00:00:00,3353.3876,3361.0727,3287.4593,3300.1362,3324136.0
RB99,,RB99,20140310,00:00:00,3259.6949,3260.3192,3193.1658,3193.1672,1943500.0
RB99,,RB99,20140311,00:00:00,3147.4478,3231.862,3140.7016,3206.6463,3552908.0
RB99,,RB99,20140312,00:00:00,3160.9267,3235.1924,3119.8781,3228.9072,3665926.0
